ko_id,ko_name,n_cells,fc_1-2,pval
KO:K01520,dUTP pyrophosphatase [EC:3.6.1.23],6539,0.9668913,6.724379641222065e-254
KO:K02877,large subunit ribosomal protein L15e,4461,0.96698976,0.027248611002239076
KO:K00286,pyrroline-5-carboxylate reductase [EC:1.5.1.2],6539,0.9672904,2.5633363677544185e-256
KO:K13788,phosphate acetyltransferase [EC:2.3.1.8],6200,0.96737003,1.6768125560263733e-43
KO:K13821,"RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]",6495,0.96757364,3.065313728542839e-168
KO:K14188,D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13],4118,0.96783364,3.992758648916974e-15
KO:K07220,uncharacterized protein,6530,0.96792316,1.9313369975675558e-149
KO:K02654,leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-],6533,0.96824646,1.058693694052784e-270
KO:K17474,pulcherriminic acid synthase [EC:1.14.15.13],4142,0.96835244,5.180539099161989e-21
KO:K02664,type IV pilus assembly protein PilO,6460,0.96942425,2.5041575093803684e-127
KO:K03599,stringent starvation protein A,6200,0.9694967,1.514441591294928e-84
KO:K00784,ribonuclease Z [EC:3.1.26.11],6536,0.9695592,9.627773812673365e-172
KO:K13485,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase [EC:4.1.1.97],5722,0.969656,9.672322618093445e-89
KO:K05847,osmoprotectant transport system ATP-binding protein [EC:7.6.2.9],6419,0.96997166,7.410112394596215e-103
KO:K17870,NADH oxidase (H2O2-forming) [EC:1.6.3.3],4278,0.9700713,1.263535111574792e-19
KO:K16033,FADH2-dependent halogenase,3727,0.9701352,6.759324275987076e-21
KO:K01625,2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42],6538,0.97027445,3.517495850049065e-199
KO:K11069,spermidine/putrescine transport system substrate-binding protein,6530,0.9713497,3.316562126324596e-131
KO:K03429,"processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]",6218,0.97135305,6.954237075387281e-95
KO:K03449,"MFS transporter, CP family, cyanate transporter",6066,0.9713836,1.96105999732363e-60
KO:K09689,capsular polysaccharide transport system ATP-binding protein [EC:7.6.2.12],5381,0.97183794,8.863394654579815e-34
KO:K19002,"1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]",4994,0.9719057,3.648115702356163e-17
KO:K04027,ethanolamine utilization protein EutM,6166,0.972193,1.0669018210093854e-75
KO:K08316,16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171],6535,0.97227716,1.237171612149802e-226
KO:K14170,chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51],6524,0.97380924,2.7914804314978715e-174
KO:K06006,periplasmic protein CpxP/Spy,3777,0.9747538,4.8349123815661554e-20
KO:K03166,DNA topoisomerase VI subunit A [EC:5.6.2.2],5792,0.97503185,2.2991330512113756e-20
KO:K03783,purine-nucleoside phosphorylase [EC:2.4.2.1],6530,0.9750428,1.795774752829058e-191
KO:K00287,dihydrofolate reductase [EC:1.5.1.3],6520,0.97515106,7.797957286792909e-214
KO:K01856,muconate cycloisomerase [EC:5.5.1.1],6425,0.9751835,3.4422098667181447e-101
KO:K02564,glucosamine-6-phosphate deaminase [EC:3.5.99.6],6530,0.97543526,5.534741594594955e-200
KO:K01684,galactonate dehydratase [EC:4.2.1.6],6499,0.9759011,6.969620122842738e-226
KO:K07733,prophage regulatory protein,6154,0.97631454,6.5550582448073174e-52
KO:K02011,iron(III) transport system permease protein,6537,0.9767113,5.405955711413234e-141
KO:K01611,S-adenosylmethionine decarboxylase [EC:4.1.1.50],6521,0.9771557,2.3098471208474913e-174
KO:K06992,uncharacterized protein,5420,0.9771652,1.85115184312303e-35
KO:K00827,alanine-glyoxylate transaminase / (R)-3-amino-2-methylpropionate-pyruvate transaminase [EC:2.6.1.44 2.6.1.40],5365,0.9773383,9.189292514410005e-45
KO:K00906,isocitrate dehydrogenase kinase/phosphatase [EC:2.7.11.5 3.1.3.-],6250,0.97770214,8.111148504466482e-103
KO:K06999,phospholipase/carboxylesterase,6498,0.9784174,2.03357162831235e-265
KO:K03470,ribonuclease HII [EC:3.1.26.4],6539,0.9785538,2.416553826224378e-246
KO:K01133,choline-sulfatase [EC:3.1.6.6],6482,0.97871923,4.854933437403332e-155
KO:K17331,"N,N'-diacetylchitobiose transport system permease protein",5115,0.97886944,8.209373969329732e-34
KO:K13693,glucosyl-3-phosphoglycerate synthase [EC:2.4.1.266],6282,0.9789996,4.431621639378974e-75
KO:K02033,peptide/nickel transport system permease protein,6539,0.9791126,9.909472149162034e-162
KO:K01790,"dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",6537,0.97912645,3.009419756501666e-266
KO:K11475,"GntR family transcriptional regulator, vanillate catabolism transcriptional regulator",5632,0.9798548,2.2989696940888127e-95
KO:K10716,voltage-gated potassium channel,6537,0.9802265,2.1524905470856077e-187
KO:K08070,2-alkenal reductase [EC:1.3.1.74],5672,0.9804306,5.425455366474737e-66
KO:K09788,2-methylaconitate isomerase [EC:5.3.3.-],6420,0.980793,6.325259317307507e-111
KO:K09190,uncharacterized protein,3844,0.9808786,1.187420609997446e-29
KO:K09763,uncharacterized protein,6098,0.9810014,1.1711174481038364e-84
KO:K07323,phospholipid transport system substrate-binding protein,6502,0.98103905,6.338282715739477e-64
KO:K00796,dihydropteroate synthase [EC:2.5.1.15],6539,0.98118687,2.7889437862254583e-205
KO:K06867,uncharacterized protein,6507,0.98122215,2.5578710435937666e-183
KO:K01283,peptidyl-dipeptidase A [EC:3.4.15.1],6316,0.9814143,2.9849240598329176e-168
KO:K19641,"two-component system, NtrC family, response regulator HupR/HoxA",5421,0.9815519,1.4710682631942307e-52
KO:K15515,sulfoacetaldehyde dehydrogenase [EC:1.2.1.81],6315,0.9815533,2.2165692217899806e-68
KO:K19190,nicotine blue oxidoreductase [EC:1.1.1.328],5722,0.9815769,7.445179115481649e-57
KO:K18844,spectinomycin phosphotransferase,4185,0.9828422,4.079349901510895e-41
KO:K00872,homoserine kinase [EC:2.7.1.39],6535,0.9829383,2.5606049091726372e-142
KO:K02238,competence protein ComEC,6539,0.9829602,7.095565877065987e-304
KO:K02395,peptidoglycan hydrolase FlgJ,6345,0.9834075,6.197115291143862e-59
KO:K11356,"two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]",3272,0.9839524,0.002037018759205609
KO:K11068,hemolysin III,6524,0.98424435,2.073948215207352e-179
KO:K07233,copper resistance protein B,5551,0.9842795,7.356261542468643e-34
KO:K05838,putative thioredoxin,6507,0.98470926,4.986339062475762e-129
KO:K07127,5-hydroxyisourate hydrolase [EC:3.5.2.17],6255,0.9850011,5.238355146280976e-178
KO:K00457,4-hydroxyphenylpyruvate dioxygenase [EC:1.13.11.27],6401,0.9855604,4.93667953797402e-125
KO:K03571,rod shape-determining protein MreD,6519,0.98588276,2.8671030038314973e-164
KO:K04485,DNA repair protein RadA/Sms,6539,0.9861288,1.5942518601403769e-214
KO:K05557,"MFS transporter, DHA2 family, integral membrane protein",2772,0.98641384,0.00015470447216137296
KO:K12234,coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34],6392,0.98645973,1.210218978232363e-73
KO:K11692,"two-component system, CitB family, response regulator DctR",2424,0.9864831,3.2320407724723804e-14
KO:K01501,nitrilase [EC:3.5.5.1],6502,0.98651075,1.3557084204526604e-204
KO:K02012,iron(III) transport system substrate-binding protein,6535,0.9866867,5.45910150963165e-114
KO:K07275,outer membrane protein,6097,0.9869089,2.168376399850384e-47
KO:K03367,D-alanine--poly(phosphoribitol) ligase subunit 1 [EC:6.1.1.13],5089,0.9874447,1.2703179682038328e-37
KO:K01266,D-aminopeptidase [EC:3.4.11.19],6480,0.98766613,1.6933630811587744e-205
KO:K10107,capsular polysaccharide transport system permease protein,5604,0.9879465,2.3416021077702255e-32
KO:K03432,proteasome alpha subunit [EC:3.4.25.1],6296,0.9882331,8.141703472042969e-57
KO:K15528,fatty acid amide hydrolase [EC:3.5.1.99],4064,0.9882659,7.517168730552513e-26
KO:K19155,toxin YhaV [EC:3.1.-.-],4605,0.9884555,5.68018976389192e-13
KO:K01113,alkaline phosphatase D [EC:3.1.3.1],6485,0.9888549,4.291699077652396e-107
KO:K07460,putative endonuclease,6536,0.98887825,1.2104451280865004e-255
KO:K01302,carboxypeptidase Q [EC:3.4.17.-],5480,0.98969483,7.28650325693135e-61
KO:K06983,uncharacterized protein,4732,0.9904179,7.520648690901008e-26
KO:K01222,6-phospho-beta-glucosidase [EC:3.2.1.86],5611,0.99091244,1.4183376699392384e-59
KO:K05916,nitric oxide dioxygenase [EC:1.14.12.17],5904,0.9909229,5.712494222576501e-41
KO:K03299,"gluconate:H+ symporter, GntP family",6474,0.99096346,1.2035673011860827e-115
KO:K13057,trehalose synthase [EC:2.4.1.245],5141,0.99114513,9.224459474818007e-42
KO:K08483,phosphoenolpyruvate-protein phosphotransferase (PTS system enzyme I) [EC:2.7.3.9],6535,0.9912262,5.1911640144458295e-223
KO:K00868,pyridoxine kinase [EC:2.7.1.35],5992,0.99125934,3.672401892878205e-68
KO:K13570,prokaryotic ubiquitin-like protein Pup,5514,0.9918256,1.7875051552247676e-60
KO:K00281,glycine dehydrogenase [EC:1.4.4.2],6511,0.99184227,6.587875435977003e-141
KO:K03474,pyridoxine 5-phosphate synthase [EC:2.6.99.2],6531,0.99222326,3.2844772816266297e-242
KO:K02493,release factor glutamine methyltransferase [EC:2.1.1.297],6539,0.9923134,5.250687572822943e-249
KO:K02914,large subunit ribosomal protein L34,6532,0.99237204,6.436845931223625e-183
KO:K09768,uncharacterized protein,6384,0.9928913,3.62270349815576e-119
KO:K05367,penicillin-binding protein 1C [EC:2.4.1.129],6493,0.9936342,1.3787041101036808e-159
KO:K02575,"MFS transporter, NNP family, nitrate/nitrite transporter",6484,0.9938307,5.645297782467926e-101
KO:K00453,"tryptophan 2,3-dioxygenase [EC:1.13.11.11]",6273,0.9942498,6.978674738740184e-150
KO:K00901,diacylglycerol kinase (ATP) [EC:2.7.1.107],6512,0.9943428,7.568920738403622e-207
KO:K00246,fumarate reductase subunit C,6147,0.994514,2.1847944377696684e-46
KO:K12941,aminobenzoyl-glutamate utilization protein B,6484,0.99468374,1.0125738000226509e-148
KO:K00588,caffeoyl-CoA O-methyltransferase [EC:2.1.1.104],6382,0.994884,7.817799222932903e-122
KO:K07104,"catechol 2,3-dioxygenase [EC:1.13.11.2]",6341,0.9948964,5.529887350292941e-119
KO:K00878,hydroxyethylthiazole kinase [EC:2.7.1.50],6018,0.9950924,8.039035157774327e-70
KO:K11072,spermidine/putrescine transport system ATP-binding protein [EC:7.6.2.11],6531,0.9951577,1.783409062469355e-119
KO:K00167,2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4],6396,0.99519014,2.1934423716444963e-108
KO:K00884,N-acetylglucosamine kinase [EC:2.7.1.59],5706,0.99526393,9.992609189282662e-57
KO:K03057,transcription factor S,3478,0.9955592,0.0002810683013379206
KO:K15526,L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase [EC:6.3.1.13],5774,0.9956999,6.219297685250099e-50
KO:K03787,5'-nucleotidase [EC:3.1.3.5],6537,0.9957099,2.8034464607126393e-272
KO:K02072,D-methionine transport system permease protein,4321,0.9957778,2.1077449667358626e-13
KO:K00285,D-amino-acid dehydrogenase [EC:1.4.5.1],6460,0.99589586,8.059160705850796e-170
KO:K08093,3-hexulose-6-phosphate synthase [EC:4.1.2.43],5657,0.9958986,8.164184638821155e-35
KO:K19224,peptidoglycan DL-endopeptidase LytE [EC:3.4.-.-],5381,0.99589944,2.477282057863999e-43
KO:K01734,methylglyoxal synthase [EC:4.2.3.3],6410,0.9959445,3.806302739035787e-120
KO:K00869,mevalonate kinase [EC:2.7.1.36],6214,0.99597764,5.6072552351523034e-52
KO:K09472,4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99],6241,0.9962864,2.088568780632378e-112
KO:K03660,N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18],6187,0.99667645,1.9090863714359378e-59
KO:K11623,"two-component system, NarL family, sensor histidine kinase YdfH [EC:2.7.13.3]",3059,0.9971067,0.03779679647934493
KO:K00981,phosphatidate cytidylyltransferase [EC:2.7.7.41],6536,0.99722385,4.2416616447017425e-267
KO:K07112,uncharacterized protein,6536,0.99745035,1.1847992263099661e-177
KO:K08365,"MerR family transcriptional regulator, mercuric resistance operon regulatory protein",5833,0.997452,1.2950919342373366e-50
KO:K00462,"biphenyl-2,3-diol 1,2-dioxygenase [EC:1.13.11.39]",3066,0.997888,0.00021338153453429436
KO:K19055,Ala-tRNA(Pro) deacylase [EC:3.1.1.-],6442,0.9978976,5.946130537199606e-120
KO:K02034,peptide/nickel transport system permease protein,6539,0.99853134,1.0216830753859513e-173
KO:K02397,flagellar hook-associated protein 3 FlgL,6485,0.99855757,4.12084841914129e-72
KO:K09812,cell division transport system ATP-binding protein,6536,0.9988141,4.8265841555017235e-173
KO:K00355,NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2],6271,0.9988198,8.172766312540954e-53
KO:K01487,guanine deaminase [EC:3.5.4.3],6525,0.99972963,9.254927727755725e-170
KO:K07284,sortase A [EC:3.4.22.70],6421,1.0000234,9.4528508319504e-156
KO:K02054,putative spermidine/putrescine transport system permease protein,6513,1.0009613,6.536321553848238e-152
KO:K03305,"proton-dependent oligopeptide transporter, POT family",6499,1.0012941,3.870055148790497e-186
KO:K06977,uncharacterized protein,5651,1.0014062,2.5959595857692115e-50
KO:K06183,16S rRNA pseudouridine516 synthase [EC:5.4.99.19],6373,1.0018487,1.690675108990764e-73
KO:K03437,"RNA methyltransferase, TrmH family",6536,1.0018692,1.0411021165159034e-214
KO:K00684,leucyl/phenylalanyl-tRNA---protein transferase [EC:2.3.2.6],6512,1.002058,1.99022942010472e-239
KO:K08996,putative membrane protein,2349,1.0022783,0.16924215889472627
KO:K02171,"BlaI family transcriptional regulator, penicillinase repressor",4829,1.0024052,1.0695409195264434e-34
KO:K12661,L-rhamnonate dehydratase [EC:4.2.1.90],5630,1.002811,6.321851871404626e-76
KO:K15064,syringate O-demethylase [EC:2.1.1.-],4134,1.0029211,6.384444739580398e-36
KO:K06938,uncharacterized protein,6193,1.0030847,1.0694611270540508e-90
KO:K03707,thiaminase (transcriptional activator TenA) [EC:3.5.99.2],6200,1.0031443,4.644889892221159e-53
KO:K10780,enoyl-[acyl-carrier protein] reductase III [EC:1.3.1.104],5797,1.0033369,1.9336765588637792e-63
KO:K16163,maleylpyruvate isomerase [EC:5.2.1.4],4696,1.0033679,3.5797889078345796e-27
KO:K07739,elongator complex protein 3 [EC:2.3.1.48],5634,1.0034024,1.1369583835126696e-08
KO:K06591,integrin beta 8,5003,1.0042045,5.149090070912646e-19
KO:K09932,uncharacterized protein,5744,1.0043144,7.227384789173397e-85
KO:K03654,ATP-dependent DNA helicase RecQ [EC:3.6.4.12],6539,1.0044398,1.7038128133878325e-185
KO:K11312,cupin 2 domain-containing protein,5691,1.0051402,1.798128874557311e-81
KO:K03167,DNA topoisomerase VI subunit B [EC:5.6.2.2],5910,1.0057693,1.1298136087645067e-24
KO:K10117,raffinose/stachyose/melibiose transport system substrate-binding protein,6443,1.0059667,2.8707722354618727e-80
KO:K08998,uncharacterized protein,6537,1.0060272,3.0266686228903076e-228
KO:K07447,putative holliday junction resolvase [EC:3.1.-.-],6538,1.0064998,3.015433170089742e-258
KO:K00275,pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5],6492,1.0067296,1.2204212907596784e-215
KO:K07785,"MFS transporter, NRE family, putaive nickel resistance protein",2682,1.0069364,0.016398908769750333
KO:K05820,"MFS transporter, PPP family, 3-phenylpropionic acid transporter",6503,1.0072155,4.008513319070581e-104
KO:K01533,P-type Cu2+ transporter [EC:7.2.2.9],6539,1.0074949,4.497351361776861e-155
KO:K03786,3-dehydroquinate dehydratase II [EC:4.2.1.10],6535,1.0075078,8.866256409965725e-249
KO:K13787,"geranylgeranyl diphosphate synthase, type I [EC:2.5.1.1 2.5.1.10 2.5.1.29]",6424,1.0076809,5.272252340379082e-79
KO:K06320,spore maturation protein CgeB,5874,1.0077848,3.0923043015219784e-71
KO:K16870,N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289],5178,1.0082815,6.177152486852572e-39
KO:K19784,"chromate reductase, NAD(P)H dehydrogenase (quinone)",6381,1.0093393,1.5994020012351826e-114
KO:K07346,fimbrial chaperone protein,5631,1.0093617,3.581825153137326e-69
KO:K00035,D-galactose 1-dehydrogenase [EC:1.1.1.48],4767,1.0099885,1.1439485123613159e-48
KO:K07685,"two-component system, NarL family, nitrate/nitrite response regulator NarP",5515,1.0101347,3.824485130618956e-51
KO:K11089,60 kDa SS-A/Ro ribonucleoprotein,5872,1.0103118,2.0549900785169362e-87
KO:K11939,inner membrane transporter RhtA,6036,1.0103569,5.797708022825136e-56
KO:K03565,regulatory protein,6537,1.0104423,2.514439588198113e-232
KO:K13481,xanthine dehydrogenase small subunit [EC:1.17.1.4],6454,1.0107813,9.514349940082554e-177
KO:K19271,chloramphenicol O-acetyltransferase type A [EC:2.3.1.28],5039,1.0110772,1.141610458938378e-24
KO:K12111,evolved beta-galactosidase subunit alpha [EC:3.2.1.23],3496,1.0115166,5.8184864475460305e-09
KO:K04768,acetoin utilization protein AcuC,6285,1.0117493,1.95704032321783e-82
KO:K16558,succinoglycan biosynthesis protein ExoL [EC:2.-.-.-],3642,1.0119305,1.1124798933954802e-17
KO:K01631,2-dehydro-3-deoxyphosphogalactonate aldolase [EC:4.1.2.21],6214,1.0120568,9.241763925923563e-109
KO:K16649,"rhamnopyranosyl-N-acetylglucosaminyl-diphospho-decaprenol beta-1,3/1,4-galactofuranosyltransferase [EC:2.4.1.287]",4385,1.0121872,6.050183393260686e-16
KO:K01011,thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2],6535,1.0130882,1.9770305096801295e-167
KO:K00860,adenylylsulfate kinase [EC:2.7.1.25],6535,1.0138483,2.166628519967775e-167
KO:K02226,alpha-ribazole phosphatase [EC:3.1.3.73],6480,1.0138876,2.856939855451671e-128
KO:K00218,protochlorophyllide reductase [EC:1.3.1.33],4355,1.0149645,2.127024780874401e-09
KO:K02041,phosphonate transport system ATP-binding protein [EC:7.3.2.2],6514,1.0151353,6.175404611368916e-144
KO:K08096,GTP cyclohydrolase IIa [EC:3.5.4.29],2668,1.0155611,2.8560334343509556e-08
KO:K17838,beta-lactamase class D [EC:3.5.2.6],5890,1.0155909,6.983273882896422e-57
KO:K07217,Mn-containing catalase,4146,1.0156403,7.562928542991588e-29
KO:K13329,"dTDP-4-dehydro-2,3,6-trideoxy-D-glucose 4-aminotransferase [EC:2.6.1.110]",3263,1.0158942,4.667646596308635e-10
KO:K03151,tRNA uracil 4-sulfurtransferase [EC:2.8.1.4],6116,1.0160141,1.1025105949556123e-92
KO:K00500,phenylalanine-4-hydroxylase [EC:1.14.16.1],6293,1.016458,1.862261047235413e-130
KO:K09759,nondiscriminating aspartyl-tRNA synthetase [EC:6.1.1.23],5422,1.0165424,1.4019453416818161e-43
KO:K14266,tryptophan 7-halogenase [EC:1.14.19.9],5928,1.0166488,1.6397160591589004e-56
KO:K18430,"N,N'-diacetyllegionaminate synthase [EC:2.5.1.101]",6198,1.0168755,8.182820688457603e-75
KO:K12555,penicillin-binding protein 2A [EC:2.4.1.129 3.4.16.4],4633,1.0171522,2.014310550650268e-25
KO:K01633,"7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]",6528,1.0172834,3.137227506111928e-280
KO:K02057,simple sugar transport system permease protein,6539,1.017662,2.8666566296652705e-180
KO:K15579,nitrate/nitrite transport system ATP-binding protein,3094,1.0181963,9.726893669116103e-05
KO:K03366,"meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.- 1.1.1.76 1.1.1.304]",6400,1.0182228,1.7480063610314994e-105
KO:K06925,tRNA threonylcarbamoyladenosine biosynthesis protein TsaE,6536,1.0184278,1.6422569169447321e-271
KO:K07270,"glycosyl transferase, family 25",5850,1.0189784,1.4296597509180078e-55
KO:K00803,alkyldihydroxyacetonephosphate synthase [EC:2.5.1.26],6518,1.0190306,8.47640455841846e-84
KO:K11781,5-amino-6-(D-ribitylamino)uracil---L-tyrosine 4-hydroxyphenyl transferase [EC:2.5.1.147],5285,1.0191231,1.4392603537015134e-26
KO:K09695,lipooligosaccharide transport system ATP-binding protein,6319,1.0191622,9.6723269596064e-103
KO:K04767,acetoin utilization protein AcuB,6258,1.0199423,1.2136184762950618e-48
KO:K00301,sarcosine oxidase [EC:1.5.3.1],6229,1.0199504,7.121521742259814e-115
KO:K06350,antagonist of KipI,6365,1.0204482,8.060314433100592e-91
KO:K17762,rsbT antagonist protein RsbS,5266,1.0204616,2.2772451580532462e-54
KO:K13017,UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase [EC:2.6.1.98],6216,1.0208498,1.3057614685921654e-76
KO:K11065,thioredoxin-dependent peroxiredoxin [EC:1.11.1.24],6462,1.0209374,2.564186451093472e-102
KO:K19715,"8-amino-3,8-dideoxy-alpha-D-manno-octulosonate transaminase [EC:2.6.1.109]",6123,1.0209785,8.443449437117427e-61
KO:K00805,heptaprenyl diphosphate synthase [EC:2.5.1.30],6446,1.0218267,6.521153741537044e-89
KO:K00663,aminoglycoside 6'-N-acetyltransferase [EC:2.3.1.82],5892,1.0219812,7.567949019478543e-76
KO:K03747,Smg protein,6044,1.0221181,1.3479311656068957e-70
KO:K01612,vanillate/4-hydroxybenzoate decarboxylase subunit C [EC:4.1.1.- 4.1.1.61],2499,1.0231057,8.004294100229275e-11
KO:K01414,oligopeptidase A [EC:3.4.24.70],6468,1.0231142,1.9970259713928858e-87
KO:K07048,phosphotriesterase-related protein,6368,1.0236015,5.201029452625582e-131
KO:K05797,4-cresol dehydrogenase (hydroxylating) flavoprotein subunit [EC:1.17.9.1],5618,1.0239413,2.423084193339324e-66
KO:K04028,ethanolamine utilization protein EutN,6295,1.0244837,1.7595848844631371e-74
KO:K11183,multiphosphoryl transfer protein [EC:2.7.1.202],6246,1.0245461,1.7525172414505274e-113
KO:K00797,spermidine synthase [EC:2.5.1.16],6536,1.024622,3.150891181778596e-217
KO:K06969,23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191],6518,1.0247388,2.8356094386086244e-195
KO:K07023,putative hydrolases of HD superfamily,6433,1.0249271,1.4341383652305276e-135
KO:K17329,"N,N'-diacetylchitobiose transport system substrate-binding protein",4692,1.0257754,1.1768983868684938e-30
KO:K03629,DNA replication and repair protein RecF,6537,1.025898,7.489418023154175e-193
KO:K09000,CRISPR-associated protein Cmr4,4376,1.0259111,1.4320579948435833e-06
KO:K07167,putative transcriptional regulator,5467,1.0264375,1.3421533690644436e-65
KO:K19076,CRISPR-associated protein Cmr2,4544,1.0270253,7.516049478179541e-08
KO:K07017,uncharacterized protein,6286,1.0271413,3.078621727484963e-107
KO:K01697,cystathionine beta-synthase [EC:4.2.1.22],6503,1.027657,1.2449524968701342e-131
KO:K00661,maltose O-acetyltransferase [EC:2.3.1.79],6477,1.0278516,1.211770938027456e-150
KO:K00477,phytanoyl-CoA hydroxylase [EC:1.14.11.18],5737,1.0287838,9.805227437303264e-90
KO:K06991,uncharacterized protein,6026,1.0292149,3.9249110584943285e-88
KO:K09124,uncharacterized protein,5366,1.0292962,1.5872290047576786e-44
KO:K16055,trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12],5996,1.0296319,5.8761330950600746e-93
KO:K13409,"ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB",6027,1.0298777,8.015457588018175e-83
KO:K03831,molybdopterin adenylyltransferase [EC:2.7.7.75],6292,1.0298932,3.3757633121030897e-90
KO:K03284,magnesium transporter,6537,1.0304489,5.5129629475845764e-151
KO:K18475,lysine-N-methylase [EC:2.1.1.-],4775,1.0308483,1.966590191610685e-21
KO:K18691,membrane-bound lytic murein transglycosylase F [EC:4.2.2.-],6282,1.0310225,4.587234042912958e-103
KO:K17716,UDP-glucose 4-epimerase [EC:5.1.3.2],6372,1.0313911,1.891081235568547e-111
KO:K06971,uncharacterized protein,6384,1.0314102,3.21002900079865e-112
KO:K12254,4-guanidinobutyraldehyde dehydrogenase / NAD-dependent aldehyde dehydrogenase [EC:1.2.1.54 1.2.1.-],5841,1.0322762,1.3415372944272424e-91
KO:K15521,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],6289,1.0323524,3.605691955957696e-66
KO:K10713,"5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]",6031,1.0323749,1.6425373899953844e-108
KO:K03739,membrane protein involved in D-alanine export,3764,1.032809,4.393623348860451e-15
KO:K03699,putative hemolysin,6513,1.0332966,1.1486784116922377e-231
KO:K15552,taurine transport system permease protein,6381,1.0334301,7.429249612677515e-118
KO:K15995,demethylmacrocin O-methyltransferase [EC:2.1.1.102],4360,1.0338962,7.900449023833154e-08
KO:K16968,methanesulfonate monooxygenase subunit alpha [EC:1.14.13.111],4583,1.0339259,4.9495861054800545e-24
KO:K11211,3-deoxy-D-manno-octulosonic acid kinase [EC:2.7.1.166],5658,1.0342021,1.5708303004549364e-53
KO:K13818,molybdopterin-guanine dinucleotide biosynthesis protein [EC:2.7.7.77],3462,1.0342385,0.00650055491442285
KO:K01805,xylose isomerase [EC:5.3.1.5],6528,1.0349083,6.283571262665323e-172
KO:K05846,osmoprotectant transport system permease protein,6469,1.0349836,6.52217056739917e-151
KO:K13735,adhesin/invasin,6276,1.0351138,1.5126519443797896e-66
KO:K18923,antitoxin StbD,4421,1.0351235,1.6789112855590784e-08
KO:K10806,acyl-CoA thioesterase YciA [EC:3.1.2.-],6420,1.0355048,3.641164181567528e-144
KO:K08358,tetrathionate reductase subunit B,3581,1.0355465,3.847241103688062e-05
KO:K14414,transcriptional regulatory protein RtcR,5023,1.03561,2.661427756476717e-44
KO:K13288,oligoribonuclease [EC:3.1.-.-],6446,1.0356445,4.52761375453268e-136
KO:K03430,2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37],6394,1.0358505,4.345068937550838e-166
KO:K01556,kynureninase [EC:3.7.1.3],6464,1.0360489,1.868167052793122e-167
KO:K00798,cob(I)alamin adenosyltransferase [EC:2.5.1.17],6538,1.0361614,4.699024222266364e-261
KO:K06374,spore maturation protein B,5366,1.0362577,2.8416824268255656e-41
KO:K00633,galactoside O-acetyltransferase [EC:2.3.1.18],6220,1.0366063,2.742988667301397e-107
KO:K02854,"AraC family transcriptional regulator, L-rhamnose operon transcriptional activator RhaR",4680,1.0366524,3.095267618139782e-30
KO:K02044,phosphonate transport system substrate-binding protein,6530,1.0372148,9.277369623583758e-159
KO:K15582,oligopeptide transport system permease protein,6517,1.037252,1.6697703463530816e-205
KO:K10119,raffinose/stachyose/melibiose transport system permease protein,6431,1.0373368,5.43345568956019e-112
KO:K03338,5-dehydro-2-deoxygluconokinase [EC:2.7.1.92],6424,1.0373907,6.374138340442746e-129
KO:K17763,rsbT co-antagonist protein RsbR,5704,1.0376558,1.6099986053854676e-52
KO:K06987,uncharacterized protein,6507,1.0377631,1.3838951399182798e-165
