ko_id,ko_name,n_cells,kruskal_pval,dunns_1-2,dunns_1-3,dunns_2-3,fc_1-2,fc_1-3,fc_2-3,minfc_1,minfc_2,minfc_3,maxp_1,maxp_2,maxp_3
KO:K15361,WD repeat-containing protein 48,1384,1.5476553291997943e-73,1.5468820474414673e-10,1.7991906900817958e-42,4.5677744169460736e-73,-0.5103402,1.0758643,1.5862045,-0.5103402,0.5103402,-1.5862045,1.5468820474414673e-10,1.5468820474414673e-10,1.7991906900817958e-42
KO:K15362,fanconi anemia group J protein [EC:3.6.4.12],1301,2.1468030482381207e-173,7.896235372663729e-163,0.0034415052436498755,3.169186118370582e-88,-2.267675,-0.12495804,2.142717,-2.267675,2.142717,-2.142717,0.0034415052436498755,3.169186118370582e-88,0.0034415052436498755
KO:K15363,fanconi-associated nuclease 1 [EC:3.1.21.- 3.1.4.1],1393,1.2899340234961389e-51,0.00127044280901915,2.3460219189986213e-37,2.5552232279670237e-48,-0.2957878,0.95848227,1.2542701,-0.2957878,0.2957878,-1.2542701,0.00127044280901915,0.00127044280901915,2.3460219189986213e-37
KO:K15371,glutamate dehydrogenase [EC:1.4.1.2],6452,0.0,0.0,0.0,0.0006926511141148205,1.9220452,2.1561403,0.2340951,1.9220452,-1.9220452,-2.1561403,0.0,0.0006926511141148205,0.0006926511141148205
KO:K15372,taurine---2-oxoglutarate transaminase [EC:2.6.1.55],6450,3.712315264687397e-49,1.2780699740481945e-25,6.763445918894564e-43,4.056367358990761e-05,0.8496542,0.67205095,-0.17760324,0.67205095,-0.8496542,-0.67205095,1.2780699740481945e-25,4.056367358990761e-05,4.056367358990761e-05
KO:K15373,sulfoacetaldehyde reductase [EC:1.1.1.313],1481,1.4509332346896465e-17,2.4693319796274135e-18,2.412912849822036e-05,0.000867593184290937,-0.61368227,-0.051555634,0.56212664,-0.61368227,0.56212664,-0.56212664,2.412912849822036e-05,0.000867593184290937,0.000867593184290937
KO:K15376,gephyrin [EC:2.10.1.1 2.7.7.75],3410,8.218609879428307e-28,1.5548221001722163e-10,5.569667926166624e-10,1.0142849033462055e-28,0.83893967,-0.8275608,-1.6665004,-0.8275608,-1.6665004,0.8275608,5.569667926166624e-10,1.5548221001722163e-10,5.569667926166624e-10
KO:K15377,"solute carrier family 44 (choline transporter-like protein), member 2/4/5",1505,5.2059815244683834e-273,1.3023553482513172e-247,0.0692336435380145,2.5815920251083213e-152,-3.2581406,0.05998373,3.3181243,-3.2581406,3.2581406,-3.3181243,0.0692336435380145,2.5815920251083213e-152,0.0692336435380145
KO:K15378,"solute carrier family 45, member 1/2/4",1355,1.267747291304968e-21,1.0624307951071296e-16,3.021103528523348e-15,0.6483025912386225,0.61827946,0.6853876,0.067108154,0.61827946,-0.61827946,-0.6853876,3.021103528523348e-15,0.6483025912386225,0.6483025912386225
KO:K15382,solute carrier family 50 (sugar transporter),1391,5.460115600049642e-54,3.8040334131072504e-31,2.4116012771518547e-08,4.894571599484294e-50,-1.0071578,0.46126366,1.4684215,-1.0071578,1.0071578,-1.4684215,2.4116012771518547e-08,3.8040334131072504e-31,2.4116012771518547e-08
KO:K15383,MtN3 and saliva related transmembrane protein,6404,0.0,0.0,2.168080643513071e-126,8.200156212071677e-34,-2.0959096,-1.3568277,0.73908186,-2.0959096,0.73908186,-0.73908186,2.168080643513071e-126,8.200156212071677e-34,8.200156212071677e-34
KO:K15387,FAD-dependent monooxygenase,1151,1.5615269138277343e-114,2.789553666190356e-76,5.39523537431348e-83,0.008656587883832483,1.2920692,1.4170053,0.124936104,1.2920692,-1.2920692,-1.4170053,2.789553666190356e-76,0.008656587883832483,0.008656587883832483
KO:K15394,hybrid polyketide synthase / nonribosomal peptide synthetase ACE1,963,2.5835710650803147e-66,5.198997495558457e-51,4.053602337209387e-42,0.8528204559106343,1.0528045,1.0325675,-0.020236969,1.0325675,-1.0528045,-1.0325675,4.053602337209387e-42,0.8528204559106343,0.8528204559106343
KO:K15395,hybrid polyketide synthase / nonribosomal peptide synthetase FtdB,3826,6.775817769423957e-230,2.6967536346087137e-209,1.3448851936007182e-94,1.1510205128847387e-10,3.4197783,2.2115455,-1.2082331,2.2115455,-3.4197783,-2.2115455,1.3448851936007182e-94,1.1510205128847387e-10,1.1510205128847387e-10
KO:K15396,tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200],6081,7.655910497543632e-66,5.3780774252699815e-67,9.324579463602085e-13,1.0441572397047526e-14,-1.0739341,-0.51397634,0.55995774,-1.0739341,0.55995774,-0.55995774,9.324579463602085e-13,1.0441572397047526e-14,9.324579463602085e-13
KO:K15397,3-ketoacyl-CoA synthase [EC:2.3.1.199],890,5.882069162686026e-67,5.3931583682376995e-53,0.025090329986583754,6.934261503871946e-50,-1.0238438,0.17897463,1.2028184,-1.0238438,1.0238438,-1.2028184,0.025090329986583754,6.934261503871946e-50,0.025090329986583754
KO:K15407,queuine tRNA-ribosyltransferase accessory subunit,666,2.9885042757844437e-63,7.539331375539143e-45,0.00017162177331134668,3.1143434707810635e-52,-0.86757517,0.33079958,1.1983747,-0.86757517,0.86757517,-1.1983747,0.00017162177331134668,7.539331375539143e-45,0.00017162177331134668
KO:K15408,cytochrome c oxidase subunit I+III [EC:7.1.1.9],5750,0.0,1.1551012083630299e-229,3.574937630864363e-234,0.0003708426693383366,2.647377,3.01176,0.36438298,2.647377,-2.647377,-3.01176,1.1551012083630299e-229,0.0003708426693383366,0.0003708426693383366
KO:K15409,serine/threonine-protein kinase SRPK1 [EC:2.7.11.1],678,1.037292943451384e-26,4.88182440621739e-22,0.19633524586606776,2.4135293625607945e-20,-0.5732107,0.21731615,0.79052687,-0.5732107,0.5732107,-0.79052687,0.19633524586606776,2.4135293625607945e-20,0.19633524586606776
KO:K15414,"complement component 1 Q subcomponent-binding protein, mitochondrial",1116,3.09360907898231e-76,4.977082494030007e-37,5.931940614476392e-16,1.5611050890616298e-73,-0.9568901,0.5462165,1.5031066,-0.9568901,0.9568901,-1.5031066,5.931940614476392e-16,4.977082494030007e-37,5.931940614476392e-16
KO:K15423,serine/threonine-protein phosphatase 4 catalytic subunit [EC:3.1.3.16],1991,1.9196305899678985e-236,1.5567688159232588e-233,2.8771971326799525e-14,1.2878508072089721e-89,-3.638573,-0.314775,3.323798,-3.638573,3.323798,-3.323798,2.8771971326799525e-14,1.2878508072089721e-89,2.8771971326799525e-14
KO:K15424,serine/threonine-protein phosphatase 4 regulatory subunit 1,1285,3.39755609697233e-153,3.348870784640191e-131,0.40487873909249206,1.4249920298247752e-98,-1.9431067,0.21212196,2.1552286,-1.9431067,1.9431067,-2.1552286,0.40487873909249206,1.4249920298247752e-98,0.40487873909249206
KO:K15427,serine/threonine-protein phosphatase PP1-1 [EC:3.1.3.16],883,3.059846557581193e-14,7.444453608925466e-05,8.805154362969552e-07,3.0567781552085893e-15,-0.29094744,0.42747402,0.71842146,-0.29094744,0.29094744,-0.71842146,7.444453608925466e-05,7.444453608925466e-05,8.805154362969552e-07
KO:K15428,Cys-Gly metallodipeptidase DUG1 [EC:3.4.13.-],977,3.913880629181563e-27,1.3270522158605895e-09,4.0748114888785364e-27,5.221752999191791e-07,0.41658163,0.8133793,0.39679766,0.41658163,-0.41658163,-0.8133793,1.3270522158605895e-09,5.221752999191791e-07,5.221752999191791e-07
KO:K15429,tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228],4569,0.0,0.0015965165307051923,0.0,1.5253469538957405e-258,0.17711806,-5.1748395,-5.351958,-5.1748395,-5.351958,5.1748395,0.0015965165307051923,0.0015965165307051923,1.5253469538957405e-258
KO:K15430,tRNA (guanine10-N2)-methyltransferase [EC:2.1.1.214],1544,1.0522637963933802e-138,2.892083436805096e-99,3.446069900149657e-07,8.061909794943432e-111,-1.7698324,0.39948368,2.169316,-1.7698324,1.7698324,-2.169316,3.446069900149657e-07,2.892083436805096e-99,3.446069900149657e-07
KO:K15436,transportin-3,1553,1.4214363109926954e-75,6.505539320448601e-16,1.3058544769521537e-36,1.2891103930546718e-76,-0.6977749,0.981163,1.6789379,-0.6977749,0.6977749,-1.6789379,6.505539320448601e-16,6.505539320448601e-16,1.3058544769521537e-36
KO:K15437,aminoacyl tRNA synthase complex-interacting multifunctional protein 1,1586,6.017231313135123e-108,2.2589674372002897e-75,6.592357159108933e-07,1.8494481605055445e-88,-1.5978801,0.50539255,2.1032727,-1.5978801,1.5978801,-2.1032727,6.592357159108933e-07,2.2589674372002897e-75,6.592357159108933e-07
KO:K15440,tRNA-specific adenosine deaminase 1 [EC:3.5.4.34],1201,9.049426139178462e-84,7.28422142846721e-43,1.316309627771015e-15,1.38801921829387e-79,-0.9901662,0.65965843,1.6498246,-0.9901662,0.9901662,-1.6498246,1.316309627771015e-15,7.28422142846721e-43,1.316309627771015e-15
KO:K15441,tRNA-specific adenosine deaminase 2 [EC:3.5.4.-],1117,3.999530288782151e-69,6.89769559167133e-45,6.174779705779769e-07,3.686205921335798e-60,-0.995142,0.3588252,1.3539672,-0.995142,0.995142,-1.3539672,6.174779705779769e-07,6.89769559167133e-45,6.174779705779769e-07
KO:K15442,tRNA-specific adenosine deaminase 3,1651,3.6953560989462014e-38,1.1129884697679591e-21,9.427917282131343e-07,4.361005284997262e-36,-0.73373103,0.4564209,1.1901519,-0.73373103,0.73373103,-1.1901519,9.427917282131343e-07,1.1129884697679591e-21,9.427917282131343e-07
KO:K15443,tRNA (guanine-N(7)-)-methyltransferase subunit TRM82,927,2.506773970061028e-44,5.048487734585573e-11,1.2736734672911297e-20,1.5790443319630905e-45,-0.44439125,0.6809473,1.1253386,-0.44439125,0.44439125,-1.1253386,5.048487734585573e-11,5.048487734585573e-11,1.2736734672911297e-20
KO:K15444,tRNA (uracil-5-)-methyltransferase TRM9 [EC:2.1.1.229],1784,1.1336807769173984e-53,3.673487022340576e-46,1.2344102320279285e-28,0.13000407228996855,-1.1030006,-0.67859125,0.4244094,-1.1030006,0.4244094,-0.4244094,1.2344102320279285e-28,0.13000407228996855,0.13000407228996855
KO:K15445,tRNA (guanine9-N1)-methyltransferase [EC:2.1.1.221],1465,4.960094439704218e-94,8.890678194042569e-45,8.45953797736444e-20,1.1380134630802179e-90,-1.1583352,0.7272153,1.8855505,-1.1583352,1.1583352,-1.8855505,8.45953797736444e-20,8.890678194042569e-45,8.45953797736444e-20
KO:K15446,tRNA:m4X modification enzyme [EC:2.1.1.225],924,1.725605173940012e-117,3.488663183396454e-102,0.7027578672144366,3.0966199589050536e-74,-1.6729126,2.0503998e-05,1.6729331,-1.6729126,1.6729126,-1.6729331,0.7027578672144366,3.0966199589050536e-74,0.7027578672144366
KO:K15447,tRNASer (uridine44-2'-O)-methyltransferase [EC:2.1.1.211],780,2.6328484439028324e-29,2.1693356448433253e-08,6.364068222383098e-30,2.7386338819296535e-09,0.36632824,0.76437235,0.3980441,0.36632824,-0.36632824,-0.76437235,2.1693356448433253e-08,2.1693356448433253e-08,2.7386338819296535e-09
KO:K15448,multifunctional methyltransferase subunit TRM112,1081,1.303785560866986e-94,1.4026851585613243e-69,0.0001122746621065551,1.0391661390269538e-74,-1.2929115,0.3088832,1.6017947,-1.2929115,1.2929115,-1.6017947,0.0001122746621065551,1.4026851585613243e-69,0.0001122746621065551
KO:K15449,tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44],4502,0.0,9.759352601615091e-10,0.0,2.6956066893744653e-205,-0.052900255,-5.0034904,-4.95059,-5.0034904,-4.95059,4.95059,9.759352601615091e-10,9.759352601615091e-10,2.6956066893744653e-205
KO:K15450,tRNA wybutosine-synthesizing protein 3 [EC:2.1.1.282],2191,1.7585893910892055e-201,2.3500893779379708e-147,1.727059855193752e-130,0.24480595657230753,-2.3432178,-3.1422534,-0.79903555,-3.1422534,-0.79903555,0.79903555,1.727059855193752e-130,0.24480595657230753,0.24480595657230753
KO:K15451,tRNA wybutosine-synthesizing protein 4 [EC:2.1.1.290 2.3.1.231],1240,1.0651461940473372e-67,4.879357578008762e-32,4.039636265108732e-15,7.249584728595445e-66,-0.86278486,0.62423897,1.4870238,-0.86278486,0.86278486,-1.4870238,4.039636265108732e-15,4.879357578008762e-32,4.039636265108732e-15
KO:K15452,mitochondrial tRNA pseudouridine27/28 synthase [EC:5.4.99.44],673,3.586273693329755e-36,1.2939663710848887e-33,0.6007575207439229,1.0365478820951082e-21,-0.6941943,0.028447628,0.72264194,-0.6941943,0.6941943,-0.72264194,0.6007575207439229,1.0365478820951082e-21,0.6007575207439229
KO:K15454,tRNA pseudouridine32 synthase [EC:5.4.99.28],886,5.6133987618012594e-11,0.2164754563643957,4.982995987668358e-09,8.690265880332518e-11,-0.08875179,0.3596697,0.44842148,-0.08875179,0.08875179,-0.44842148,0.2164754563643957,0.2164754563643957,4.982995987668358e-09
KO:K15455,diphthamide biosynthesis protein 3,960,1.8807535527835894e-44,7.239417726195727e-25,8.545749836125134e-08,5.7297748632318495e-42,-0.7160311,0.46140575,1.1774368,-0.7160311,0.7160311,-1.1774368,8.545749836125134e-08,7.239417726195727e-25,8.545749836125134e-08
KO:K15456,protein KTI12,1226,2.8742412815850907e-67,1.1762219003043616e-29,7.464387536637632e-17,2.545002575136876e-66,-0.83222604,0.6618576,1.4940836,-0.83222604,0.83222604,-1.4940836,7.464387536637632e-17,1.1762219003043616e-29,7.464387536637632e-17
KO:K15460,tRNA1Val (adenine37-N6)-methyltransferase [EC:2.1.1.223],6062,0.0,0.0,0.0,2.9946392369040736e-19,-3.100348,-3.8521934,-0.75184536,-3.8521934,-0.75184536,0.75184536,0.0,2.9946392369040736e-19,2.9946392369040736e-19
KO:K15461,tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-],6001,0.0,0.0,0.0018606798760344829,3.5079008968335334e-273,-2.519394,0.23845577,2.7578497,-2.519394,2.519394,-2.7578497,0.0018606798760344829,3.5079008968335334e-273,0.0018606798760344829
KO:K15463,tRNA A64-2'-O-ribosylphosphate transferase [EC:2.4.2.-],1156,7.769590639708898e-77,4.4717906253448295e-27,4.26623963245472e-25,1.7269278674205461e-77,-0.7722807,0.8116956,1.5839763,-0.7722807,0.7722807,-1.5839763,4.26623963245472e-25,4.4717906253448295e-27,4.26623963245472e-25
KO:K15467,27-O-demethylrifamycin SV methyltransferase [EC:2.1.1.315],2529,1.0275449848554589e-138,1.251937537443514e-135,2.2766832163194613e-06,3.263686023903129e-59,2.6139438,0.7902434,-1.8237004,0.7902434,-2.6139438,-0.7902434,2.2766832163194613e-06,3.263686023903129e-59,2.2766832163194613e-06
KO:K15468,cytochrome P450 family 107 subfamily K polypeptide 1,5217,0.0,0.0,0.0,6.1458243368461194e-18,3.063497,5.492975,2.4294784,3.063497,-3.063497,-5.492975,0.0,6.1458243368461194e-18,6.1458243368461194e-18
KO:K15469,rhizoxin biosynthesis acyltransferase,1360,7.002777134366282e-32,6.020711202353591e-20,6.255281701875006e-26,0.026677266946525915,0.6442933,0.91579294,0.27149963,0.6442933,-0.6442933,-0.91579294,6.020711202353591e-20,0.026677266946525915,0.026677266946525915
KO:K15471,O-methyltransferase [EC:2.1.1.-],669,2.8096336324867953e-15,3.8352613524772285e-14,1.5168701090911843e-08,0.3090696596137008,0.60269547,0.50145674,-0.10123873,0.50145674,-0.60269547,-0.50145674,1.5168701090911843e-08,0.3090696596137008,0.3090696596137008
KO:K15474,enhanced entry protein EnhC,926,0.024849272126592103,0.04034611594054499,0.35848627159503454,0.010335848962805557,-0.0007147789,0.17987442,0.1805892,-0.0007147789,0.0007147789,-0.1805892,0.35848627159503454,0.04034611594054499,0.35848627159503454
KO:K15475,enhanced entry protein LpnE,1479,3.7668510552305585e-05,4.188685711600649e-05,0.7820216406321305,0.00024284542123915003,-0.22034264,0.15322447,0.3735671,-0.22034264,0.22034264,-0.3735671,0.7820216406321305,0.00024284542123915003,0.7820216406321305
KO:K15495,molybdate/tungstate transport system substrate-binding protein,4517,0.0,0.0,2.819200214699298e-65,0.0,7.0603833,-2.2037497,-9.264133,-2.2037497,-9.264133,2.2037497,2.819200214699298e-65,0.0,2.819200214699298e-65
KO:K15496,molybdate/tungstate transport system permease protein,4308,0.0,0.0,1.887956289819207e-76,0.0,6.4875097,-2.5262873,-9.013798,-2.5262873,-9.013798,2.5262873,1.887956289819207e-76,0.0,1.887956289819207e-76
KO:K15497,molybdate/tungstate transport system ATP-binding protein [EC:7.3.2.5 7.3.2.6],4308,0.0,6.376332515817019e-28,2.3454546741785604e-290,0.0,2.0985854,-4.5827575,-6.6813426,-4.5827575,-6.6813426,4.5827575,6.376332515817019e-28,6.376332515817019e-28,2.3454546741785604e-290
KO:K15498,serine/threonine-protein phosphatase 6 catalytic subunit [EC:3.1.3.16],1716,1.2786709906364478e-239,7.214037755447166e-212,0.6481953483175606,8.76439750713454e-143,-3.0860443,0.23627472,3.322319,-3.0860443,3.0860443,-3.322319,0.6481953483175606,8.76439750713454e-143,0.6481953483175606
KO:K15501,serine/threonine-protein phosphatase 6 regulatory subunit 3,969,5.076259201568916e-36,2.0406275224743608e-11,1.743928865521432e-14,3.5418003667076406e-37,-0.5081401,0.5272474,1.0353875,-0.5081401,0.5081401,-1.0353875,2.0406275224743608e-11,2.0406275224743608e-11,1.743928865521432e-14
KO:K15502,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A,3782,2.5947483206275625e-135,7.950911092811283e-40,3.956542781375452e-132,2.545211755677e-32,-2.0504599,-3.5469732,-1.4965134,-3.5469732,-1.4965134,1.4965134,7.950911092811283e-40,2.545211755677e-32,2.545211755677e-32
KO:K15503,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,5798,1.2956759189899446e-223,1.0117115064609649e-78,4.676006524620357e-211,2.2662225211716546e-40,-1.2388718,-2.3697956,-1.1309237,-2.3697956,-1.1309237,1.1309237,1.0117115064609649e-78,2.2662225211716546e-40,2.2662225211716546e-40
KO:K15504,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,1591,6.515293866116945e-36,2.8738828912188224e-34,6.221858164292337e-15,0.003934769329234046,0.7434747,0.5843165,-0.15915823,0.5843165,-0.7434747,-0.5843165,6.221858164292337e-15,0.003934769329234046,0.003934769329234046
KO:K15505,DNA repair protein RAD5 [EC:3.6.4.-],2250,7.040914387352656e-133,7.764966224642e-85,3.2662521818842395e-12,1.2817855642220913e-114,-2.343901,0.7145376,3.0584385,-2.343901,2.343901,-3.0584385,3.2662521818842395e-12,7.764966224642e-85,3.2662521818842395e-12
KO:K15507,21S rRNA (GM2251-2'-O)-methyltransferase [EC:2.1.1.-],1052,1.3836191834413884e-73,9.91664762488395e-50,3.5647739849023813e-06,2.0662681632822127e-62,-1.0486736,0.40631437,1.454988,-1.0486736,1.0486736,-1.454988,3.5647739849023813e-06,9.91664762488395e-50,3.5647739849023813e-06
KO:K15508,21S rRNA (uridine2791-2'-O)-methyltransferase [EC:2.1.1.168],695,2.991930353515885e-18,0.0009164131802136312,4.8838917008161285e-11,5.699731044389e-19,-0.2211504,0.40272665,0.62387705,-0.2211504,0.2211504,-0.62387705,0.0009164131802136312,0.0009164131802136312,4.8838917008161285e-11
KO:K15509,sulfopropanediol 3-dehydrogenase [EC:1.1.1.308],6344,7.66926405555436e-287,1.1981602359462265e-63,1.3223380123220315e-125,3.554260833520757e-288,-0.74808216,1.5186868,2.266769,-0.74808216,0.74808216,-2.266769,1.1981602359462265e-63,1.1981602359462265e-63,1.3223380123220315e-125
KO:K15510,coenzyme F420-dependent glucose-6-phosphate dehydrogenase [EC:1.1.98.2],5494,0.0,0.0,9.750183734542519e-245,7.116566420254453e-08,3.0771153,2.956265,-0.120850205,2.956265,-3.0771153,-2.956265,9.750183734542519e-245,7.116566420254453e-08,7.116566420254453e-08
KO:K15511,"benzoyl-CoA 2,3-epoxidase subunit A [EC:1.14.13.208]",5456,1.6543032225738552e-267,1.8604599688517722e-44,1.9600290152972014e-136,3.5082386085074205e-266,-1.2374821,3.1086993,4.3461814,-1.2374821,1.2374821,-4.3461814,1.8604599688517722e-44,1.8604599688517722e-44,1.9600290152972014e-136
KO:K15512,"benzoyl-CoA 2,3-epoxidase subunit B [EC:1.14.13.208]",6044,0.0,0.0,0.0,1.3916549495072955e-58,1.9279923,4.2574415,2.3294492,1.9279923,-1.9279923,-4.2574415,0.0,1.3916549495072955e-58,1.3916549495072955e-58
KO:K15513,benzoyl-CoA-dihydrodiol lyase [EC:4.1.2.44],6027,0.0,2.3949604943940146e-299,0.0,1.0744310411153578e-81,1.6967664,4.4074335,2.7106671,1.6967664,-1.6967664,-4.4074335,2.3949604943940146e-299,1.0744310411153578e-81,1.0744310411153578e-81
KO:K15514,"3,4-dehydroadipyl-CoA semialdehyde dehydrogenase [EC:1.2.1.77]",4427,6.508145983510482e-293,1.0542290596508675e-100,5.583878059229991e-277,6.695797898335892e-54,2.813603,5.747368,2.933765,2.813603,-2.813603,-5.747368,1.0542290596508675e-100,6.695797898335892e-54,6.695797898335892e-54
KO:K15515,sulfoacetaldehyde dehydrogenase [EC:1.2.1.81],6315,8.06376465684695e-37,1.7851955505070982e-12,6.635581491557647e-14,6.870711810710727e-38,-0.13144684,0.3975842,0.52903104,-0.13144684,0.13144684,-0.52903104,1.7851955505070982e-12,1.7851955505070982e-12,6.635581491557647e-14
KO:K15518,deoxyguanosine kinase [EC:2.7.1.113],3500,0.0,3.6414141239926406e-15,1.156203934480701e-219,4.049263343610887e-285,0.9679673,-4.957019,-5.924986,-4.957019,-5.924986,4.957019,3.6414141239926406e-15,3.6414141239926406e-15,1.156203934480701e-219
KO:K15519,deoxyadenosine/deoxycytidine kinase [EC:2.7.1.76 2.7.1.74],2892,2.038508506649183e-134,5.752706005664551e-111,0.0651291517021445,3.783685148870838e-92,2.4767203,-0.514403,-2.9911232,-0.514403,-2.9911232,0.514403,0.0651291517021445,3.783685148870838e-92,0.0651291517021445
KO:K15520,mycothiol synthase [EC:2.3.1.189],5966,7.88899737307015e-74,6.592391446291041e-11,3.851633581725356e-42,1.66572598646815e-73,-0.8404076,1.1040597,1.9444673,-0.8404076,0.8404076,-1.9444673,6.592391446291041e-11,6.592391446291041e-11,3.851633581725356e-42
KO:K15521,D-inositol-3-phosphate glycosyltransferase [EC:2.4.1.250],6289,8.823695052951125e-48,0.007791233501866552,5.667249031170565e-36,5.891150509856011e-44,-0.41580153,0.6497688,1.0655704,-0.41580153,0.41580153,-1.0655704,0.007791233501866552,0.007791233501866552,5.667249031170565e-36
KO:K15524,mannosylglycerate hydrolase [EC:3.2.1.170],5136,0.0,1.1830154863932654e-97,1.0308930108396538e-117,0.0,2.7198648,-1.8730752,-4.59294,-1.8730752,-4.59294,1.8730752,1.1830154863932654e-97,1.1830154863932654e-97,1.0308930108396538e-117
KO:K15525,N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase [EC:3.5.1.103],5990,9.55792708727842e-159,2.91564445098927e-05,3.4705058664541476e-120,1.408536032439386e-140,-0.50784063,1.7234049,2.2312455,-0.50784063,0.50784063,-2.2312455,2.91564445098927e-05,2.91564445098927e-05,3.4705058664541476e-120
KO:K15526,L-cysteine:1D-myo-inositol 2-amino-2-deoxy-alpha-D-glucopyranoside ligase [EC:6.3.1.13],5774,1.7074332407823995e-181,0.07677821288994949,3.706395287313493e-151,3.9702671552039766e-148,-0.46838474,2.694665,3.1630497,-0.46838474,0.46838474,-3.1630497,0.07677821288994949,0.07677821288994949,3.9702671552039766e-148
KO:K15527,cysteate synthase [EC:2.5.1.76],3686,0.0,1.3726194056472386e-15,6.508142083844038e-275,0.0,2.05118,-4.690215,-6.741395,-4.690215,-6.741395,4.690215,1.3726194056472386e-15,1.3726194056472386e-15,6.508142083844038e-275
KO:K15528,fatty acid amide hydrolase [EC:3.5.1.99],4064,2.3147191350787697e-92,3.699701134243744e-36,1.785758575425168e-86,1.9552591100018498e-15,1.8661771,3.469982,1.6038047,1.8661771,-1.8661771,-3.469982,3.699701134243744e-36,1.9552591100018498e-15,1.9552591100018498e-15
KO:K15531,oligosaccharide reducing-end xylanase [EC:3.2.1.156],4780,1.2886321951156961e-279,2.1577613867509664e-172,1.2315307879984668e-26,7.731640167805967e-243,3.7777443,-1.6057436,-5.3834877,-1.6057436,-5.3834877,1.6057436,1.2315307879984668e-26,2.1577613867509664e-172,1.2315307879984668e-26
KO:K15532,unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172],6155,2.8083503831766097e-91,1.099521800817439e-42,6.365623178702334e-20,2.0838637985472798e-88,0.7644906,-0.9412799,-1.7057705,-0.9412799,-1.7057705,0.9412799,6.365623178702334e-20,1.099521800817439e-42,6.365623178702334e-20
KO:K15533,"1,3-beta-galactosyl-N-acetylhexosamine phosphorylase [EC:2.4.1.211]",1195,4.7064885331304736e-150,0.11283859113723085,2.575786898489296e-125,1.310593162480018e-122,0.16389894,-2.9498866,-3.1137855,-2.9498866,-3.1137855,2.9498866,0.11283859113723085,0.11283859113723085,1.310593162480018e-122
KO:K15534,beta-D-galactosyl-(1->4)-L-rhamnose phosphorylase [EC:2.4.1.247],1604,1.7558826878615395e-145,1.3829458598078408e-21,1.545074319896925e-79,2.878993965479543e-144,0.69769955,-2.8733678,-3.5710673,-2.8733678,-3.5710673,2.8733678,1.3829458598078408e-21,1.3829458598078408e-21,1.545074319896925e-79
KO:K15535,"phosphoglucan, water dikinase [EC:2.7.9.5]",2169,1.7753345580442583e-06,1.4609225782080244e-05,0.3126552824596637,5.317475915965758e-06,0.47653723,-0.06906748,-0.5456047,-0.06906748,-0.5456047,0.06906748,0.3126552824596637,1.4609225782080244e-05,0.3126552824596637
KO:K15536,soluble cytochrome b562,1332,3.744222246151308e-19,8.355136717939921e-07,4.7171200727134266e-08,3.541636868990027e-20,-0.4887147,0.3992715,0.8879862,-0.4887147,0.4887147,-0.8879862,8.355136717939921e-07,8.355136717939921e-07,4.7171200727134266e-08
KO:K15537,alkylglycerol monooxygenase [EC:1.14.16.5],691,6.970159534615038e-14,6.442839107785901e-05,1.8271951378940766e-06,7.147146203186926e-15,-0.31903028,0.33838987,0.65742016,-0.31903028,0.31903028,-0.65742016,6.442839107785901e-05,6.442839107785901e-05,1.8271951378940766e-06
KO:K15538,"glycoprotein endo-alpha-1,2-mannosidase [EC:3.2.1.130]",3136,7.439702821386532e-12,7.733542866366423e-11,2.6490901592868754e-07,0.5401470020828533,0.75132775,0.81429887,0.062971115,0.75132775,-0.75132775,-0.81429887,2.6490901592868754e-07,0.5401470020828533,0.5401470020828533
KO:K15539,cytoskeleton protein RodZ,6471,0.006537599929592066,0.0015211733894490835,0.2842502753281957,0.10089628379973122,-0.13106632,-0.09957695,0.031489372,-0.13106632,0.031489372,-0.031489372,0.2842502753281957,0.10089628379973122,0.2842502753281957
KO:K15540,chaperone protein EcpD,1731,9.694770127404302e-62,3.4216560333975224e-19,7.689105220173105e-61,2.6761802600439e-15,0.6521821,1.5903244,0.9381423,0.6521821,-0.6521821,-1.5903244,3.4216560333975224e-19,2.6761802600439e-15,2.6761802600439e-15
KO:K15541,protein MPE1,855,4.569329513614033e-34,3.048033530148727e-16,2.3750300094291633e-31,4.732759724095608e-05,0.53871393,0.8595562,0.32084227,0.53871393,-0.53871393,-0.8595562,3.048033530148727e-16,4.732759724095608e-05,4.732759724095608e-05
KO:K15542,polyadenylation factor subunit 2,1689,7.99093497068584e-94,1.9777805138116582e-48,7.197889070488511e-17,1.082645168169178e-88,-1.1753511,0.69694424,1.8722954,-1.1753511,1.1753511,-1.8722954,7.197889070488511e-17,1.9777805138116582e-48,7.197889070488511e-17
